date,product,category,quantity_sold,initial_stock,wasted_quantity,price,promotion,day_of_week,month,is_weekend,is_summer,weather_effect
2025-09-10 04:07:02.979543,steak_boeuf,meat,27,33,6,10.197372187739953,0,2,9,0,0,-28.722622132816493
2025-09-10 04:07:02.979543,poulet_frais,meat,65,72,7,11.631575673851492,0,2,9,0,0,-1.0015407647995278
2025-09-10 04:07:02.979543,saumon,fish,46,56,10,1.8771448483749633,0,2,9,0,0,-2.0367375017696587
2025-09-10 04:07:02.979543,crevettes,fish,36,51,15,10.293055606458248,0,2,9,0,0,-24.242402602729417
2025-09-10 04:07:02.979543,tomates,produce,72,79,7,14.738159266961453,0,2,9,0,0,8.840453963610496
2025-09-10 04:07:02.979543,salade,produce,47,55,8,3.117455602289084,0,2,9,0,0,2.935579321666293
2025-09-10 04:07:02.979543,carottes,produce,50,61,11,2.6067642061690446,1,2,9,0,0,-13.56581804623405
2025-09-10 04:07:02.979543,pommes,produce,60,65,5,7.785748019820658,0,2,9,0,0,1.7644155527722518
2025-09-10 04:07:02.979543,bananes,produce,54,63,9,8.636046171696677,0,2,9,0,0,-3.6702783908332233
2025-09-09 04:07:02.979545,lait_frais,dairy,34,47,13,4.620691688432543,0,1,9,0,0,-1.8289644110484016
2025-09-09 04:07:02.979545,yaourt,dairy,55,65,10,13.289621094128572,0,1,9,0,0,13.748764191481849
2025-09-09 04:07:02.979545,fromage,dairy,52,62,10,10.194921466140116,0,1,9,0,0,8.83109777147159
2025-09-09 04:07:02.979545,steak_boeuf,meat,56,74,18,8.326614836726378,0,1,9,0,0,-0.7783719701280203
2025-09-09 04:07:02.979545,poulet_frais,meat,63,72,9,8.462404141445958,0,1,9,0,0,18.732977762175455
2025-09-09 04:07:02.979545,saumon,fish,52,60,8,13.68600556672073,0,1,9,0,0,10.800480657146485
2025-09-09 04:07:02.979545,crevettes,fish,31,42,11,13.353829157702743,0,1,9,0,0,-9.55122579349353
2025-09-09 04:07:02.979545,tomates,produce,81,93,12,3.32336853414099,1,1,9,0,0,4.235990655934611
2025-09-09 04:07:02.979545,salade,produce,71,86,15,11.240950864765074,0,1,9,0,0,11.873860515647511
2025-09-09 04:07:02.979545,carottes,produce,88,98,10,5.400901584572478,1,1,9,0,0,25.89563642018614
2025-09-09 04:07:02.979545,pommes,produce,27,40,13,3.432662303900413,0,1,9,0,0,-21.218548990085946
2025-09-09 04:07:02.979545,bananes,produce,48,55,7,5.871179762150333,0,1,9,0,0,-6.0782198709443245
2025-09-08 04:07:02.979546,lait_frais,dairy,61,75,14,14.707469132212163,0,0,9,0,0,12.171585208254964
2025-09-08 04:07:02.979546,yaourt,dairy,68,76,8,1.9749760742736804,0,0,9,0,0,15.213160519224513
2025-09-08 04:07:02.979546,fromage,dairy,52,62,10,3.9770212691953457,0,0,9,0,0,8.712972974572441
2025-09-08 04:07:02.979546,steak_boeuf,meat,45,57,12,13.700730429881618,0,0,9,0,0,-13.459796802467485
2025-09-08 04:07:02.979546,poulet_frais,meat,52,66,14,6.3256076855857355,0,0,9,0,0,-1.3263374638257355
2025-09-08 04:07:02.979546,saumon,fish,38,53,15,13.016783475187692,0,0,9,0,0,-9.745293046706415
2025-09-08 04:07:02.979546,crevettes,fish,69,79,10,4.386513595623746,1,0,9,0,0,-5.35963445114048
2025-09-08 04:07:02.979546,tomates,produce,54,62,8,1.6739997036969483,0,0,9,0,0,8.080577982811452
2025-09-08 04:07:02.979546,salade,produce,90,97,7,4.3531423787335335,1,0,9,0,0,9.503075919735757
2025-09-08 04:07:02.979546,carottes,produce,74,84,10,12.639229201399937,0,0,9,0,0,17.10613372581925
2025-09-08 04:07:02.979546,pommes,produce,81,92,11,7.025983744493862,1,0,9,0,0,9.751976297824298
2025-09-08 04:07:02.979546,bananes,produce,51,60,9,9.838305743287842,0,0,9,0,0,5.010941699398453
2025-09-07 04:07:02.979547,lait_frais,dairy,67,76,9,10.131139633636614,0,6,9,1,0,0.754336389015928
2025-09-07 04:07:02.979547,yaourt,dairy,64,74,10,1.993051025872828,0,6,9,1,0,-16.019658118971684
2025-09-07 04:07:02.979547,fromage,dairy,53,61,8,3.745367978337501,0,6,9,1,0,-6.117690909052854
2025-09-07 04:07:02.979547,steak_boeuf,meat,66,76,10,1.1072964570891546,0,6,9,1,0,-0.3703679704841202
2025-09-07 04:07:02.979547,poulet_frais,meat,75,86,11,5.108843524913703,1,6,9,1,0,-3.0920907704986345
2025-09-07 04:07:02.979547,saumon,fish,70,81,11,5.833123999223689,0,6,9,1,0,-7.521564055905832
2025-09-07 04:07:02.979547,crevettes,fish,104,110,6,6.52406505836705,1,6,9,1,0,19.011906857530075
2025-09-07 04:07:02.979547,tomates,produce,82,94,12,5.331218050078949,1,6,9,1,0,-0.6066081381462077
2025-09-07 04:07:02.979547,salade,produce,67,71,4,10.612258788896495,0,6,9,1,0,-4.830610516834395
2025-09-07 04:07:02.979547,carottes,produce,56,65,9,6.865269062624655,0,6,9,1,0,1.4679301198554937
2025-09-07 04:07:02.979547,pommes,produce,87,99,12,6.06687987173011,1,6,9,1,0,-2.2485598180807855
2025-09-07 04:07:02.979547,bananes,produce,60,75,15,13.23178030852883,0,6,9,1,0,-6.500025808234597
2025-09-06 04:07:02.979548,lait_frais,dairy,58,67,9,7.804006913166442,0,5,9,1,0,-11.437262073206618
2025-09-06 04:07:02.979548,yaourt,dairy,68,78,10,11.208428825692272,0,5,9,1,0,1.0855970577652314
2025-09-06 04:07:02.979548,fromage,dairy,61,69,8,12.045792238891107,0,5,9,1,0,-6.462273098438031
2025-09-06 04:07:02.979548,steak_boeuf,meat,101,110,9,9.150782452317594,1,5,9,1,0,17.75310892609512
2025-09-06 04:07:02.979548,poulet_frais,meat,72,78,6,2.9963180171467223,0,5,9,1,0,10.325462043416573
2025-09-06 04:07:02.979548,saumon,fish,86,97,11,2.003966443867114,0,5,9,1,0,11.267051368275833
2025-09-06 04:07:02.979548,crevettes,fish,72,81,9,2.967741546097051,0,5,9,1,0,9.648516330974577
2025-09-06 04:07:02.979548,tomates,produce,81,99,18,1.5459441760487622,0,5,9,1,0,16.155828235482318
2025-09-06 04:07:02.979548,salade,produce,54,69,15,14.38286360537447,0,5,9,1,0,-2.587960626671024
2025-09-06 04:07:02.979548,carottes,produce,76,85,9,5.76541945956308,0,5,9,1,0,15.986471705047169
2025-09-06 04:07:02.979548,pommes,produce,83,97,14,5.232665490920913,0,5,9,1,0,17.325149994850918
2025-09-06 04:07:02.979548,bananes,produce,82,90,8,14.529843402129703,0,5,9,1,0,22.313001461926323
2025-09-05 04:07:02.979549,lait_frais,dairy,40,51,11,6.624903209160539,0,4,9,0,0,-10.727430257398066
2025-09-05 04:07:02.979549,yaourt,dairy,55,62,7,1.5524334604725905,0,4,9,0,0,2.3924686411114955
2025-09-05 04:07:02.979549,fromage,dairy,51,65,14,12.06713711984839,0,4,9,0,0,2.5373966149457345
2025-09-05 04:07:02.979549,steak_boeuf,meat,44,50,6,14.733823294277592,0,4,9,0,0,4.676931717654332
2025-09-05 04:07:02.979549,poulet_frais,meat,32,39,7,6.41156709552239,0,4,9,0,0,-17.730324682068815
2025-09-05 04:07:02.979549,saumon,fish,62,71,9,11.703389125166048,0,4,9,0,0,12.619215007139918
2025-09-05 04:07:02.979549,crevettes,fish,69,78,9,13.503262872735808,1,4,9,0,0,-1.973384203073261
2025-09-05 04:07:02.979549,tomates,produce,47,63,16,7.675808556449439,0,4,9,0,0,-1.512732836535117
2025-09-05 04:07:02.979549,salade,produce,46,55,9,4.902638213803742,0,4,9,0,0,-7.728776678236091
2025-09-05 04:07:02.979549,carottes,produce,58,64,6,11.764918949506974,0,4,9,0,0,4.070522871245351
2025-09-05 04:07:02.979549,pommes,produce,56,66,10,6.705602434454032,0,4,9,0,0,3.5144820754158292
2025-09-05 04:07:02.979549,bananes,produce,58,75,17,14.37161290208382,0,4,9,0,0,10.701502383164275
2025-09-04 04:07:02.979550,lait_frais,dairy,50,62,12,2.020625695150649,0,3,9,0,0,0.012054753622242368
2025-09-04 04:07:02.979550,yaourt,dairy,39,47,8,14.009192750845955,0,3,9,0,0,-8.170886310681906
2025-09-04 04:07:02.979550,fromage,dairy,45,56,11,10.069444243867398,0,3,9,0,0,-2.6451484131061074
2025-09-04 04:07:02.979550,steak_boeuf,meat,29,40,11,10.556641097127633,0,3,9,0,0,-20.038623644067535
2025-09-04 04:07:02.979550,poulet_frais,meat,48,58,10,11.854846105643897,0,3,9,0,0,4.763577693562192
2025-09-04 04:07:02.979550,saumon,fish,50,56,6,1.7606484875206536,0,3,9,0,0,5.0547015916662685
2025-09-04 04:07:02.979550,crevettes,fish,55,63,8,1.8776547027061221,0,3,9,0,0,0.0020706491819709382
2025-09-04 04:07:02.979550,tomates,produce,57,69,12,2.4264934329241896,0,3,9,0,0,-0.09300321138614417
2025-09-04 04:07:02.979550,salade,produce,42,57,15,13.739204013961489,0,3,9,0,0,-4.76220873544659
2025-09-04 04:07:02.979550,carottes,produce,46,55,9,10.853999282880636,0,3,9,0,0,8.743891807127275
2025-09-04 04:07:02.979550,pommes,produce,55,66,11,6.0407065226136964,0,3,9,0,0,0.8865759096143744
2025-09-04 04:07:02.979550,bananes,produce,68,78,10,6.161900392107133,0,3,9,0,0,1.9731570740559559
2025-09-03 04:07:02.979551,lait_frais,dairy,62,76,14,10.2029487503818,1,2,9,0,0,-4.532484090230134
2025-09-03 04:07:02.979551,yaourt,dairy,63,75,12,5.1342206860056585,0,2,9,0,0,14.524675344707454
2025-09-03 04:07:02.979551,fromage,dairy,32,41,9,3.7890138485167437,0,2,9,0,0,-8.696630812746944
2025-09-03 04:07:02.979551,steak_boeuf,meat,71,75,4,8.222066637972594,0,2,9,0,0,11.254347844147695
2025-09-03 04:07:02.979551,poulet_frais,meat,42,51,9,9.33184344867954,0,2,9,0,0,-2.285999153400186
2025-09-03 04:07:02.979551,saumon,fish,44,57,13,14.66419352590899,0,2,9,0,0,-9.943493746085123
2025-09-03 04:07:02.979551,crevettes,fish,46,54,8,5.106320550927906,0,2,9,0,0,6.728612359668199
2025-09-03 04:07:02.979551,tomates,produce,61,70,9,5.197207385913303,0,2,9,0,0,5.918141337413781
2025-09-03 04:07:02.979551,salade,produce,59,69,10,5.240820203664697,0,2,9,0,0,1.733416643704082
2025-09-03 04:07:02.979551,carottes,produce,38,48,10,7.633337597571252,0,2,9,0,0,2.4395319790850025
2025-09-03 04:07:02.979551,pommes,produce,56,62,6,11.93850598046227,0,2,9,0,0,-12.601647651725802
2025-09-03 04:07:02.979551,bananes,produce,65,76,11,10.437824137504881,1,2,9,0,0,-6.163614080394774
2025-09-02 04:07:02.979552,lait_frais,dairy,42,46,4,1.1097822708068354,0,1,9,0,0,-2.3401985910698135
2025-09-02 04:07:02.979552,yaourt,dairy,57,75,18,4.386506117580448,0,1,9,0,0,4.663583744463345
2025-09-02 04:07:02.979552,fromage,dairy,68,78,10,7.059424030932569,1,1,9,0,0,-1.9003903500149446
2025-09-02 04:07:02.979552,steak_boeuf,meat,29,36,7,12.811095296725533,0,1,9,0,0,-3.5744542281042717
2025-09-02 04:07:02.979552,poulet_frais,meat,43,54,11,9.712805704641445,0,1,9,0,0,-15.981243518837475
2025-09-02 04:07:02.979552,saumon,fish,60,72,12,9.968612569684423,0,1,9,0,0,4.621726660819428
2025-09-02 04:07:02.979552,crevettes,fish,67,76,9,4.201474914450523,0,1,9,0,0,14.84116028535965
2025-09-02 04:07:02.979552,tomates,produce,56,61,5,1.4083766910337026,0,1,9,0,0,3.5561334878565996
2025-09-02 04:07:02.979552,salade,produce,46,55,9,11.559709626858318,0,1,9,0,0,-3.583401520212222
2025-09-02 04:07:02.979552,carottes,produce,45,52,7,6.0200984613482245,0,1,9,0,0,-6.475418056351591
2025-09-02 04:07:02.979552,pommes,produce,53,55,2,3.453104809481583,0,1,9,0,0,0.14273067836434106
2025-09-02 04:07:02.979552,bananes,produce,69,80,11,9.121243685372365,1,1,9,0,0,-9.539394193966448
2025-09-01 04:07:02.979553,lait_frais,dairy,61,70,9,7.668700266215383,1,0,9,0,0,-8.987840483231281
2025-09-01 04:07:02.979553,yaourt,dairy,36,43,7,12.970422822679092,0,0,9,0,0,-13.303136257389898
2025-09-01 04:07:02.979553,fromage,dairy,36,50,14,10.710652804633133,1,0,9,0,0,-26.04213856627134
2025-09-01 04:07:02.979553,steak_boeuf,meat,57,71,14,4.954613969180052,0,0,9,0,0,1.9894814679649453
2025-09-01 04:07:02.979553,poulet_frais,meat,51,60,9,1.7648818800136121,0,0,9,0,0,3.4767648353833636
2025-09-01 04:07:02.979553,saumon,fish,41,60,19,10.282660685247913,0,0,9,0,0,-4.872285641135523
2025-09-01 04:07:02.979553,crevettes,fish,37,44,7,13.6271627544881,0,0,9,0,0,-17.258067287905966
2025-09-01 04:07:02.979553,tomates,produce,49,61,12,8.62295742745411,0,0,9,0,0,-6.775646523356551
2025-09-01 04:07:02.979553,salade,produce,78,89,11,11.001938296997391,1,0,9,0,0,4.183982208886837
2025-09-01 04:07:02.979553,carottes,produce,70,80,10,14.060948075975409,0,0,9,0,0,14.015985929464295
2025-09-01 04:07:02.979553,pommes,produce,74,86,12,13.063672653022834,1,0,9,0,0,-3.206676255571917
2025-09-01 04:07:02.979553,bananes,produce,62,70,8,14.699356557447969,0,0,9,0,0,17.952113559123223
2025-08-31 04:07:02.979554,lait_frais,dairy,98,108,10,3.2824947170422742,1,6,8,1,1,4.577728661518858
2025-08-31 04:07:02.979554,yaourt,dairy,87,106,19,4.289627669943338,0,6,8,1,1,16.744924333475375
2025-08-31 04:07:02.979554,fromage,dairy,74,84,10,13.076966596088505,0,6,8,1,1,5.006657213812097
2025-08-31 04:07:02.979554,steak_boeuf,meat,57,66,9,13.114140624724774,0,6,8,1,1,0.4977368718096008
2025-08-31 04:07:02.979554,poulet_frais,meat,63,76,13,9.748237394497984,0,6,8,1,1,6.934789119139937
2025-08-31 04:07:02.979554,saumon,fish,82,90,8,5.9414190483329925,1,6,8,1,1,-3.920126399191296
2025-08-31 04:07:02.979554,crevettes,fish,60,73,13,7.058736314389677,0,6,8,1,1,-6.292633936927887
2025-08-31 04:07:02.979554,tomates,produce,84,93,9,9.984281562179815,0,6,8,1,1,15.337277099164993
2025-08-31 04:07:02.979554,salade,produce,65,70,5,4.868467518521951,0,6,8,1,1,-3.597686457890857
2025-08-31 04:07:02.979554,carottes,produce,50,60,10,14.589471635736418,0,6,8,1,1,-13.260476860820383
2025-08-31 04:07:02.979554,pommes,produce,63,71,8,4.6998676842209495,0,6,8,1,1,8.901984111247868
2025-08-31 04:07:02.979554,bananes,produce,68,76,8,14.559522643798491,0,6,8,1,1,10.352493347237527
2025-08-30 04:07:02.979556,lait_frais,dairy,61,72,11,4.743628390005578,0,5,8,1,1,-5.466800845872654
2025-08-30 04:07:02.979556,yaourt,dairy,56,67,11,4.795347552696921,0,5,8,1,1,-2.7165511032605325
2025-08-30 04:07:02.979556,fromage,dairy,72,83,11,10.521566396257617,0,5,8,1,1,5.5147627523952325
2025-08-30 04:07:02.979556,steak_boeuf,meat,66,73,7,14.406134211173443,0,5,8,1,1,3.4058921640049675
2025-08-30 04:07:02.979556,poulet_frais,meat,88,93,5,7.070159096856601,1,5,8,1,1,5.646059258936003
2025-08-30 04:07:02.979556,saumon,fish,63,72,9,7.081646466092537,1,5,8,1,1,-10.196643386921156
2025-08-30 04:07:02.979556,crevettes,fish,87,94,7,2.2794808086448697,0,5,8,1,1,17.495839042054207
2025-08-30 04:07:02.979556,tomates,produce,71,78,7,4.46583678391841,0,5,8,1,1,13.814540786904866
2025-08-30 04:07:02.979556,salade,produce,57,62,5,12.738885673802347,0,5,8,1,1,6.820520657126199
2025-08-30 04:07:02.979556,carottes,produce,92,103,11,11.330843506956356,0,5,8,1,1,14.872461553359273
2025-08-30 04:07:02.979556,pommes,produce,71,81,10,6.158284878832105,0,5,8,1,1,6.833289928110694
2025-08-30 04:07:02.979556,bananes,produce,72,81,9,4.477370522404906,0,5,8,1,1,-2.0931381957936157
2025-08-29 04:07:02.979557,lait_frais,dairy,93,101,8,1.3067866028501254,1,4,8,0,1,19.925153531681183
2025-08-29 04:07:02.979557,yaourt,dairy,38,47,9,4.643312371793211,0,4,8,0,1,-7.666565877833479
2025-08-29 04:07:02.979557,fromage,dairy,69,81,12,5.048624248143298,1,4,8,0,1,7.903718960517113
2025-08-29 04:07:02.979557,steak_boeuf,meat,49,59,10,5.953048222310104,0,4,8,0,1,3.4005129456889045
2025-08-29 04:07:02.979557,poulet_frais,meat,44,58,14,6.498230405799827,0,4,8,0,1,-1.2545426000290023
2025-08-29 04:07:02.979557,saumon,fish,54,66,12,9.547654570215943,0,4,8,0,1,3.278795241593574
2025-08-29 04:07:02.979557,crevettes,fish,47,52,5,1.0278898930669838,0,4,8,0,1,5.555126463422483
2025-08-29 04:07:02.979557,tomates,produce,45,51,6,1.2678055301220181,0,4,8,0,1,-9.186865114860943
2025-08-29 04:07:02.979557,salade,produce,41,52,11,1.808250229151641,0,4,8,0,1,-2.1701705042437043
2025-08-29 04:07:02.979557,carottes,produce,44,54,10,7.0052206680220195,0,4,8,0,1,-3.084827884558197
2025-08-29 04:07:02.979557,pommes,produce,42,51,9,9.83986489705727,0,4,8,0,1,-8.682927318763664
2025-08-29 04:07:02.979557,bananes,produce,56,61,5,2.9997875074006464,0,4,8,0,1,5.346290861224353
2025-08-28 04:07:02.979558,lait_frais,dairy,62,72,10,1.2537365746402163,0,3,8,0,1,8.584511166566653
2025-08-28 04:07:02.979558,yaourt,dairy,54,65,11,10.640842810310257,0,3,8,0,1,-2.346205699574138
2025-08-28 04:07:02.979558,fromage,dairy,66,76,10,12.08181483627918,1,3,8,0,1,2.806364044901364
2025-08-28 04:07:02.979558,steak_boeuf,meat,86,100,14,2.0597961823370246,1,3,8,0,1,17.586204841951336
2025-08-28 04:07:02.979558,poulet_frais,meat,47,61,14,8.584653499745887,0,3,8,0,1,-0.42823381311574876
2025-08-28 04:07:02.979558,saumon,fish,71,75,4,12.253403632708254,0,3,8,0,1,0.5802273480839523
2025-08-28 04:07:02.979558,crevettes,fish,44,48,4,7.499339276349149,0,3,8,0,1,-6.353623888256293
2025-08-28 04:07:02.979558,tomates,produce,43,55,12,1.0743886593568432,0,3,8,0,1,-11.896666590903614
2025-08-28 04:07:02.979558,salade,produce,49,60,11,11.524457893541765,0,3,8,0,1,-7.341737987784958
2025-08-28 04:07:02.979558,carottes,produce,57,69,12,11.39154462078722,0,3,8,0,1,0.8199555641356042
2025-08-28 04:07:02.979558,pommes,produce,64,77,13,10.15785831839023,1,3,8,0,1,2.9657554514076176
2025-08-28 04:07:02.979558,bananes,produce,64,70,6,11.029559567413386,0,3,8,0,1,4.631847952675847
2025-08-27 04:07:02.979559,lait_frais,dairy,34,43,9,8.098835054342056,0,2,8,0,1,-10.896330373423883
2025-08-27 04:07:02.979559,yaourt,dairy,35,44,9,10.233150760970783,0,2,8,0,1,-7.847619081277034
2025-08-27 04:07:02.979559,fromage,dairy,66,77,11,4.773166072091817,1,2,8,0,1,-10.91933900395313
2025-08-27 04:07:02.979559,steak_boeuf,meat,51,62,11,10.26756522711416,0,2,8,0,1,8.902475008365087
2025-08-27 04:07:02.979559,poulet_frais,meat,50,62,12,7.052847169646862,0,2,8,0,1,-6.967718184295749
2025-08-27 04:07:02.979559,saumon,fish,49,61,12,13.57086861740732,0,2,8,0,1,5.820265670847268
2025-08-27 04:07:02.979559,crevettes,fish,63,74,11,2.328851115503376,0,2,8,0,1,3.350580290841175
2025-08-27 04:07:02.979559,tomates,produce,78,84,6,6.045975579980805,1,2,8,0,1,3.161559571827783
2025-08-27 04:07:02.979559,salade,produce,66,77,11,1.5451322336273186,0,2,8,0,1,10.817667276728287
2025-08-27 04:07:02.979559,carottes,produce,44,55,11,14.869508198920721,0,2,8,0,1,-13.122191934314063
2025-08-27 04:07:02.979559,pommes,produce,47,63,16,8.38748452710373,0,2,8,0,1,-8.184286659420014
2025-08-27 04:07:02.979559,bananes,produce,72,84,12,6.2237166579133705,0,2,8,0,1,15.323677246781159
2025-08-26 04:07:02.979560,lait_frais,dairy,83,94,11,3.186891961612708,0,1,8,0,1,19.625871905307946
2025-08-26 04:07:02.979560,yaourt,dairy,53,65,12,10.348648282444142,0,1,8,0,1,0.036956718478473254
2025-08-26 04:07:02.979560,fromage,dairy,93,103,10,6.626420798470221,1,1,8,0,1,15.541604207147742
2025-08-26 04:07:02.979560,steak_boeuf,meat,50,65,15,9.299762527113542,0,1,8,0,1,8.539759765522238
2025-08-26 04:07:02.979560,poulet_frais,meat,46,60,14,3.957245640621034,0,1,8,0,1,-0.739475656083926
2025-08-26 04:07:02.979560,saumon,fish,38,48,10,1.8735169603758812,0,1,8,0,1,-4.516594761596227
2025-08-26 04:07:02.979560,crevettes,fish,43,50,7,7.567500954666102,0,1,8,0,1,-2.0585943088034035
2025-08-26 04:07:02.979560,tomates,produce,37,46,9,12.176104760928613,0,1,8,0,1,-7.465783465402389
2025-08-26 04:07:02.979560,salade,produce,41,50,9,1.875907791072322,0,1,8,0,1,-4.872029211949272
2025-08-26 04:07:02.979560,carottes,produce,39,47,8,3.1689543560081974,0,1,8,0,1,-3.519213178165091
2025-08-26 04:07:02.979560,pommes,produce,63,69,6,8.077122645458095,1,1,8,0,1,5.731278132412001
2025-08-26 04:07:02.979560,bananes,produce,23,33,10,7.4341768009907225,0,1,8,0,1,-17.858664919341113
2025-08-25 04:07:02.979561,lait_frais,dairy,44,56,12,10.340972720718534,0,0,8,0,1,-1.1676591579524662
2025-08-25 04:07:02.979561,yaourt,dairy,59,68,9,7.851495523692242,1,0,8,0,1,-6.355578414044034
2025-08-25 04:07:02.979561,fromage,dairy,67,81,14,5.595263479496752,0,0,8,0,1,12.468917155347194
2025-08-25 04:07:02.979561,steak_boeuf,meat,48,54,6,9.11040253326713,0,0,8,0,1,-0.6200400936603174
2025-08-25 04:07:02.979561,poulet_frais,meat,52,64,12,8.992283835752668,0,0,8,0,1,2.956244887470951
2025-08-25 04:07:02.979561,saumon,fish,27,34,7,4.999905947252465,0,0,8,0,1,-15.16642549420791
2025-08-25 04:07:02.979561,crevettes,fish,63,68,5,12.831691920944486,0,0,8,0,1,12.179591523055585
2025-08-25 04:07:02.979561,tomates,produce,51,58,7,13.237004826272592,0,0,8,0,1,-5.13196364513396
2025-08-25 04:07:02.979561,salade,produce,49,55,6,5.917071422882932,0,0,8,0,1,5.348173363459102
2025-08-25 04:07:02.979561,carottes,produce,71,78,7,13.718083726311253,1,0,8,0,1,12.289805024890619
2025-08-25 04:07:02.979561,pommes,produce,42,51,9,14.99380784550614,0,0,8,0,1,-6.068651778571754
2025-08-25 04:07:02.979561,bananes,produce,80,86,6,3.862277214499823,1,0,8,0,1,4.576865860535521
2025-08-24 04:07:02.979562,lait_frais,dairy,69,79,10,1.4887617371871333,0,6,8,1,1,7.682072166317373
2025-08-24 04:07:02.979562,yaourt,dairy,88,94,6,7.286542751021762,1,6,8,1,1,2.1539650545628795
2025-08-24 04:07:02.979562,fromage,dairy,53,61,8,6.316521320870445,0,6,8,1,1,-5.698329282387587
2025-08-24 04:07:02.979562,steak_boeuf,meat,75,81,6,4.317066548693081,0,6,8,1,1,3.2950873557300913
2025-08-24 04:07:02.979562,poulet_frais,meat,67,77,10,4.281958400161206,0,6,8,1,1,-1.755639454992155
2025-08-24 04:07:02.979562,saumon,fish,88,96,8,10.49899955609693,1,6,8,1,1,6.686548047579066
2025-08-24 04:07:02.979562,crevettes,fish,52,70,18,11.024699625390022,0,6,8,1,1,-8.892408282283244
2025-08-24 04:07:02.979562,tomates,produce,98,106,8,2.1051516412517777,1,6,8,1,1,9.553005582377528
2025-08-24 04:07:02.979562,salade,produce,93,100,7,14.000827869615517,1,6,8,1,1,9.965705105794472
2025-08-24 04:07:02.979562,carottes,produce,46,57,11,14.55306934031027,0,6,8,1,1,-4.664953792281979
2025-08-24 04:07:02.979562,pommes,produce,62,75,13,1.7784773035264487,0,6,8,1,1,-1.8689615816198484
2025-08-24 04:07:02.979562,bananes,produce,51,66,15,10.674781378349664,0,6,8,1,1,-16.3047324371514
2025-08-23 04:07:02.979563,lait_frais,dairy,54,68,14,11.288961863528518,0,5,8,1,1,-5.289777080640152
